pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed,gated_by_event_risk,gated_by_entry_intent,derived_entry_direction
EURJPY,london,2025-11-28T03:00:00.000000+0000,2025-11-28T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,5,false,false,
GBPJPY,london,2025-11-28T03:00:00.000000+0000,2025-11-28T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,3.862775,0.0,0.0,6,basket_tp_pips,11,false,false,
GBPUSD,london,2025-11-28T03:00:00.000000+0000,2025-11-28T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.1716,0.1716,3,basket_tp_pips,168,false,false,
NZDUSD,london,2025-11-28T03:00:00.000000+0000,2025-11-28T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0,0.0,3,basket_tp_pips,9,false,false,
EURJPY,new_york,2025-11-28T13:00:00.000000+0000,2025-11-28T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,9,false,false,
GBPJPY,new_york,2025-11-28T13:00:00.000000+0000,2025-11-28T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,11,false,false,
GBPUSD,new_york,2025-11-28T13:00:00.000000+0000,2025-11-28T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.4368,0.3744,3,basket_tp_pips,84,false,false,
NZDUSD,new_york,2025-11-28T13:00:00.000000+0000,2025-11-28T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,-4.594512,7.801248,7.660848,5,daily_liquidation,471,false,false,
EURJPY,asia,2025-11-28T23:00:00.000000+0000,2025-11-29T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-11-28T23:00:00.000000+0000,2025-11-29T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-11-28T23:00:00.000000+0000,2025-11-29T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-11-28T23:00:00.000000+0000,2025-11-29T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-11-29T03:00:00.000000+0000,2025-11-29T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-11-29T03:00:00.000000+0000,2025-11-29T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-11-29T03:00:00.000000+0000,2025-11-29T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-11-29T03:00:00.000000+0000,2025-11-29T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-11-29T13:00:00.000000+0000,2025-11-29T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-11-29T13:00:00.000000+0000,2025-11-29T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-11-29T13:00:00.000000+0000,2025-11-29T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-11-29T13:00:00.000000+0000,2025-11-29T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-11-29T23:00:00.000000+0000,2025-11-30T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-11-29T23:00:00.000000+0000,2025-11-30T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-11-29T23:00:00.000000+0000,2025-11-30T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-11-29T23:00:00.000000+0000,2025-11-30T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-11-30T03:00:00.000000+0000,2025-11-30T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-11-30T03:00:00.000000+0000,2025-11-30T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-11-30T03:00:00.000000+0000,2025-11-30T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-11-30T03:00:00.000000+0000,2025-11-30T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-11-30T13:00:00.000000+0000,2025-11-30T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-11-30T13:00:00.000000+0000,2025-11-30T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-11-30T13:00:00.000000+0000,2025-11-30T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-11-30T13:00:00.000000+0000,2025-11-30T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-11-30T23:00:00.000000+0000,2025-12-01T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.164493,0.164493,3,basket_tp_pips,9,false,false,
GBPJPY,asia,2025-11-30T23:00:00.000000+0000,2025-12-01T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,1.629196,1.629196,4,basket_tp_pips,24,false,false,
GBPUSD,asia,2025-11-30T23:00:00.000000+0000,2025-12-01T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.829943,2.886,2.0748,4,basket_tp_pips,186,false,false,
NZDUSD,asia,2025-11-30T23:00:00.000000+0000,2025-12-01T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,1.2324,0.624,3,basket_tp_pips,121,false,false,
EURJPY,london,2025-12-01T03:00:00.000000+0000,2025-12-01T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.1404,0.1404,3,basket_tp_pips,23,false,false,
GBPJPY,london,2025-12-01T03:00:00.000000+0000,2025-12-01T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.432,0.432,3,basket_tp_pips,25,false,false,
GBPUSD,london,2025-12-01T03:00:00.000000+0000,2025-12-01T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.56,1.3104,3,basket_tp_pips,263,false,false,
NZDUSD,london,2025-12-01T03:00:00.000000+0000,2025-12-01T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0,0.0,3,basket_tp_pips,294,false,false,
EURJPY,new_york,2025-12-01T13:00:00.000000+0000,2025-12-01T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.2808,0.2808,3,basket_tp_pips,12,false,false,
GBPJPY,new_york,2025-12-01T13:00:00.000000+0000,2025-12-01T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.324,0.1728,3,basket_tp_pips,32,false,false,
GBPUSD,new_york,2025-12-01T13:00:00.000000+0000,2025-12-01T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,1.59432,1.59432,4,basket_tp_pips,80,false,false,
NZDUSD,new_york,2025-12-01T13:00:00.000000+0000,2025-12-01T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-2.00616,4.9764,4.134,4,daily_liquidation,471,false,false,
EURJPY,asia,2025-12-01T23:00:00.000000+0000,2025-12-02T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPJPY,asia,2025-12-01T23:00:00.000000+0000,2025-12-02T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-12-01T23:00:00.000000+0000,2025-12-02T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240,false,false,
NZDUSD,asia,2025-12-01T23:00:00.000000+0000,2025-12-02T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.312,0.078,3,basket_tp_pips,156,false,false,
EURJPY,london,2025-12-02T03:00:00.000000+0000,2025-12-02T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.648,0.432,3,basket_tp_pips,87,false,false,
GBPJPY,london,2025-12-02T03:00:00.000000+0000,2025-12-02T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.756,0.5508,3,basket_tp_pips,56,false,false,
GBPUSD,london,2025-12-02T03:00:00.000000+0000,2025-12-02T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.9048,0.9048,3,basket_tp_pips,413,false,false,
NZDUSD,london,2025-12-02T03:00:00.000000+0000,2025-12-02T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.6864,0.312,0.156,3,session_close,420,false,false,
EURJPY,new_york,2025-12-02T13:00:00.000000+0000,2025-12-02T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.216,0.216,3,basket_tp_pips,79,false,false,
GBPJPY,new_york,2025-12-02T13:00:00.000000+0000,2025-12-02T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0972,0.0972,3,basket_tp_pips,28,false,false,
GBPUSD,new_york,2025-12-02T13:00:00.000000+0000,2025-12-02T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.936,0.5928,3,basket_tp_pips,60,false,false,
NZDUSD,new_york,2025-12-02T13:00:00.000000+0000,2025-12-02T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.4836,0.4836,3,basket_tp_pips,103,false,false,
EURJPY,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.727414,0.263014,3,basket_tp_pips,60,false,false,
GBPJPY,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.2916,0.2376,3,basket_tp_pips,62,false,false,
GBPUSD,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-3.276,4.3056,4.3056,4,session_close,240,false,false,
NZDUSD,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.9516,1.248,1.2012,3,session_close,240,false,false,
EURJPY,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.216,0.1404,3,basket_tp_pips,69,false,false,
GBPJPY,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
NZDUSD,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.1872,1.56,1.17,3,session_close,420,false,false,
EURJPY,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.20744,1.17504,4,basket_tp_pips,43,false,false,
GBPJPY,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,9,false,false,
GBPUSD,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.6864,0.6864,3,basket_tp_pips,15,false,false,
NZDUSD,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0,0.0,3,basket_tp_pips,16,false,false,
EURJPY,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPJPY,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.4212,1.56,1.092,3,session_close,240,false,false,
NZDUSD,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,240,false,false,
EURJPY,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.5508,0.5508,3,basket_tp_pips,105,false,false,
GBPJPY,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,1.17504,1.17504,4,basket_tp_pips,101,false,false,
GBPUSD,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.312,0.0624,3,basket_tp_pips,64,false,false,
NZDUSD,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.468,0.0156,3,basket_tp_pips,43,false,false,
EURJPY,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.3132,0.2484,3,basket_tp_pips,10,false,false,
GBPJPY,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.0584,3.688141,0.73872,0.0,5,basket_tp_pips,86,false,false,
GBPUSD,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,1.404,1.248,5,basket_tp_pips,31,false,false,
NZDUSD,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0936,0.0156,3,basket_tp_pips,102,false,false,
EURJPY,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,2.402329,1.954391,4,basket_tp_pips,114,false,false,
GBPJPY,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.059917,0.059917,3,basket_tp_pips,4,false,false,
GBPUSD,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.4056,0.702,0.0936,3,session_close,240,false,false,
NZDUSD,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.546,0.5772,0.0624,3,session_close,240,false,false,
EURJPY,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,0.0,0.0,4,basket_tp_pips,88,false,false,
GBPJPY,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,0.0,0.0,4,basket_tp_pips,88,false,false,
GBPUSD,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,5.40072,5.27592,5,basket_tp_pips,302,false,false,
NZDUSD,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.0608,0.8112,3,basket_tp_pips,302,false,false,
EURJPY,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0324,0.0324,3,basket_tp_pips,108,false,false,
GBPJPY,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.1188,0.1188,3,basket_tp_pips,31,false,false,
GBPUSD,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.156,0.0,3,basket_tp_pips,27,false,false,
NZDUSD,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,1.56,1.56,4,basket_tp_pips,232,false,false,
EURJPY,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.486,0.3348,3,basket_tp_pips,77,false,false,
GBPJPY,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.838365,0.838365,3,basket_tp_pips,59,false,false,
GBPUSD,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-0.78,1.872,1.2948,3,session_close,240,false,false,
NZDUSD,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.07952,2.09664,1.80024,4,session_close,239,false,false,
EURJPY,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0972,0.036982,3,basket_tp_pips,56,false,false,
GBPJPY,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0108,0.0108,3,basket_tp_pips,67,false,false,
GBPUSD,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-2.79552,4.59888,4.3056,4,session_close,420,false,false,
NZDUSD,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.468,0.2028,3,basket_tp_pips,181,false,false,
EURJPY,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.432,0.27,3,basket_tp_pips,40,false,false,
GBPJPY,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.108,0.0972,3,basket_tp_pips,41,false,false,
GBPUSD,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.312,0.0,3,basket_tp_pips,31,false,false,
NZDUSD,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,5.436288,5.389488,5,basket_tp_pips,272,false,false,
