pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed
NZDUSD,new_york,2025-12-02T13:00:00.000000+0000,2025-12-02T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.04,0.82875,3,basket_tp_pips,143
EURJPY,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.757723,0.498973,3,basket_tp_pips,60
GBPJPY,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.25875,0.19125,3,basket_tp_pips,8
GBPUSD,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,-4.844528,6.703112,6.703112,5,session_close,240
NZDUSD,asia,2025-12-02T23:00:00.000000+0000,2025-12-03T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.195,0.195,3,basket_tp_pips,91
EURJPY,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.37125,0.37125,3,basket_tp_pips,70
GBPJPY,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.59625,0.59625,3,basket_tp_pips,70
GBPUSD,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,-29.358167,41.485327,40.518452,8,session_close,420
NZDUSD,london,2025-12-03T03:00:00.000000+0000,2025-12-03T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,1.929687,1.848437,4,basket_tp_pips,394
EURJPY,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.1575,0.1575,3,basket_tp_pips,21
GBPJPY,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0675,0.0675,3,basket_tp_pips,6
GBPUSD,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.04,1.04,3,basket_tp_pips,15
NZDUSD,new_york,2025-12-03T13:00:00.000000+0000,2025-12-03T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0,0.0,3,basket_tp_pips,16
EURJPY,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,5.498424,5.498424,5,basket_tp_pips,90
GBPJPY,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,6,0.09207,4.349111,7.653492,7.653492,6,basket_tp_pips,76
GBPUSD,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,-0.093438,2.559375,1.665625,4,session_close,240
NZDUSD,asia,2025-12-03T23:00:00.000000+0000,2025-12-04T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.325,0.04875,3,basket_tp_pips,99
EURJPY,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.086299,0.086299,3,basket_tp_pips,39
GBPJPY,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,2.01375,2.01375,4,basket_tp_pips,104
GBPUSD,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.63375,0.39,3,basket_tp_pips,125
NZDUSD,london,2025-12-04T03:00:00.000000+0000,2025-12-04T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.4875,0.34125,3,basket_tp_pips,47
EURJPY,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,2.202187,2.190937,4,basket_tp_pips,43
GBPJPY,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,26
GBPUSD,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,2.03125,2.03125,5,basket_tp_pips,31
NZDUSD,new_york,2025-12-04T13:00:00.000000+0000,2025-12-04T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.065,3,basket_tp_pips,25
EURJPY,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.407396,0.212691,3,basket_tp_pips,39
GBPJPY,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.832313,0.68625,3,basket_tp_pips,49
GBPUSD,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.0975,0.975,0.4225,3,session_close,240
NZDUSD,asia,2025-12-04T23:00:00.000000+0000,2025-12-05T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.24375,0.6825,0.39,3,session_close,240
EURJPY,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,0.0,0.0,5,basket_tp_pips,88
GBPJPY,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,0.0,0.0,5,basket_tp_pips,88
GBPUSD,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.325,0.13,3,basket_tp_pips,68
NZDUSD,london,2025-12-05T03:00:00.000000+0000,2025-12-05T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0325,0.0325,3,basket_tp_pips,194
EURJPY,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.05625,0.05625,3,basket_tp_pips,31
GBPJPY,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.01125,0.01125,3,basket_tp_pips,13
GBPUSD,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.0,3,basket_tp_pips,20
NZDUSD,new_york,2025-12-05T13:00:00.000000+0000,2025-12-05T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,2.7625,2.7625,4,basket_tp_pips,253
EURJPY,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-12-05T23:00:00.000000+0000,2025-12-06T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-12-06T03:00:00.000000+0000,2025-12-06T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-12-06T13:00:00.000000+0000,2025-12-06T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-12-06T23:00:00.000000+0000,2025-12-07T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-12-07T03:00:00.000000+0000,2025-12-07T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-12-07T13:00:00.000000+0000,2025-12-07T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.10125,0.10125,3,basket_tp_pips,54
GBPJPY,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,1.346167,1.346167,4,basket_tp_pips,59
GBPUSD,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,-0.934375,2.417188,2.140938,4,session_close,240
NZDUSD,asia,2025-12-07T23:00:00.000000+0000,2025-12-08T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,-2.250625,3.018437,3.018437,4,session_close,239
EURJPY,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.263523,0.263523,3,basket_tp_pips,66
GBPJPY,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,6.40967,6.18467,5,basket_tp_pips,191
GBPUSD,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,-3.977189,7.377487,6.703112,5,session_close,420
NZDUSD,london,2025-12-08T03:00:00.000000+0000,2025-12-08T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.975,0.53625,3,basket_tp_pips,181
EURJPY,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.16875,0.16875,3,basket_tp_pips,25
GBPJPY,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.1125,0.1125,3,basket_tp_pips,12
GBPUSD,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.6175,0.325,3,basket_tp_pips,32
NZDUSD,new_york,2025-12-08T13:00:00.000000+0000,2025-12-08T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.11375,3,basket_tp_pips,61
EURJPY,asia,2025-12-08T23:00:00.000000+0000,2025-12-09T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,2.166096,2.166096,4,basket_tp_pips,61
GBPJPY,asia,2025-12-08T23:00:00.000000+0000,2025-12-09T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,1.08,0.880847,3,basket_tp_pips,61
GBPUSD,asia,2025-12-08T23:00:00.000000+0000,2025-12-09T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.56875,0.4875,3,basket_tp_pips,116
NZDUSD,asia,2025-12-08T23:00:00.000000+0000,2025-12-09T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.30875,0.0975,3,basket_tp_pips,116
EURJPY,london,2025-12-09T03:00:00.000000+0000,2025-12-09T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.1125,0.05625,3,basket_tp_pips,68
GBPJPY,london,2025-12-09T03:00:00.000000+0000,2025-12-09T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.5625,0.32625,3,basket_tp_pips,68
GBPUSD,london,2025-12-09T03:00:00.000000+0000,2025-12-09T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.325,0.13,3,basket_tp_pips,181
NZDUSD,london,2025-12-09T03:00:00.000000+0000,2025-12-09T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.04875,0.04875,3,basket_tp_pips,63
EURJPY,new_york,2025-12-09T13:00:00.000000+0000,2025-12-09T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.3375,0.3375,3,basket_tp_pips,74
GBPJPY,new_york,2025-12-09T13:00:00.000000+0000,2025-12-09T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.1575,0.1575,3,basket_tp_pips,18
GBPUSD,new_york,2025-12-09T13:00:00.000000+0000,2025-12-09T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.04875,0.04875,3,basket_tp_pips,23
NZDUSD,new_york,2025-12-09T13:00:00.000000+0000,2025-12-09T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.325,0.13,3,basket_tp_pips,111
EURJPY,asia,2025-12-09T23:00:00.000000+0000,2025-12-10T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.1125,0.1125,3,basket_tp_pips,7
GBPJPY,asia,2025-12-09T23:00:00.000000+0000,2025-12-10T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.66375,0.66375,3,basket_tp_pips,11
GBPUSD,asia,2025-12-09T23:00:00.000000+0000,2025-12-10T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.1625,0.11375,3,basket_tp_pips,224
NZDUSD,asia,2025-12-09T23:00:00.000000+0000,2025-12-10T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,0.491563,1.970313,1.336562,4,session_close,240
EURJPY,london,2025-12-10T03:00:00.000000+0000,2025-12-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.45,0.2925,3,basket_tp_pips,62
GBPJPY,london,2025-12-10T03:00:00.000000+0000,2025-12-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.61875,0.61875,3,basket_tp_pips,61
GBPUSD,london,2025-12-10T03:00:00.000000+0000,2025-12-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,7.076862,6.703112,5,basket_tp_pips,375
NZDUSD,london,2025-12-10T03:00:00.000000+0000,2025-12-10T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.11375,0.11375,3,basket_tp_pips,34
EURJPY,new_york,2025-12-10T13:00:00.000000+0000,2025-12-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,2.840625,2.773125,4,basket_tp_pips,31
GBPJPY,new_york,2025-12-10T13:00:00.000000+0000,2025-12-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,3
GBPUSD,new_york,2025-12-10T13:00:00.000000+0000,2025-12-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.47125,0.47125,3,basket_tp_pips,27
NZDUSD,new_york,2025-12-10T13:00:00.000000+0000,2025-12-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,0.7475,0.7475,4,basket_tp_pips,31
EURJPY,asia,2025-12-10T23:00:00.000000+0000,2025-12-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,1.24523,1.24523,4,basket_tp_pips,16
GBPJPY,asia,2025-12-10T23:00:00.000000+0000,2025-12-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.405,0.405,3,basket_tp_pips,7
GBPUSD,asia,2025-12-10T23:00:00.000000+0000,2025-12-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,1.57625,1.04,3,basket_tp_pips,116
NZDUSD,asia,2025-12-10T23:00:00.000000+0000,2025-12-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.1625,0.14625,3,basket_tp_pips,90
EURJPY,london,2025-12-11T03:00:00.000000+0000,2025-12-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,1.456875,1.456875,4,basket_tp_pips,25
GBPJPY,london,2025-12-11T03:00:00.000000+0000,2025-12-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,2.798437,2.697187,4,basket_tp_pips,30
GBPUSD,london,2025-12-11T03:00:00.000000+0000,2025-12-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.30875,0.195,3,basket_tp_pips,119
NZDUSD,london,2025-12-11T03:00:00.000000+0000,2025-12-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,1.86875,1.44625,4,basket_tp_pips,113
EURJPY,new_york,2025-12-11T13:00:00.000000+0000,2025-12-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.43875,0.43875,3,basket_tp_pips,27
GBPJPY,new_york,2025-12-11T13:00:00.000000+0000,2025-12-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.765,0.765,3,basket_tp_pips,17
GBPUSD,new_york,2025-12-11T13:00:00.000000+0000,2025-12-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0,0.0,3,basket_tp_pips,31
NZDUSD,new_york,2025-12-11T13:00:00.000000+0000,2025-12-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,1.555937,1.555937,4,basket_tp_pips,109
EURJPY,asia,2025-12-11T23:00:00.000000+0000,2025-12-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.5175,0.5175,3,basket_tp_pips,10
GBPJPY,asia,2025-12-11T23:00:00.000000+0000,2025-12-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.37125,0.36,3,basket_tp_pips,60
GBPUSD,asia,2025-12-11T23:00:00.000000+0000,2025-12-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.52,0.43875,3,basket_tp_pips,184
NZDUSD,asia,2025-12-11T23:00:00.000000+0000,2025-12-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.01625,1.31625,1.28375,3,session_close,240
EURJPY,london,2025-12-12T03:00:00.000000+0000,2025-12-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.26424,0.26424,3,basket_tp_pips,152
GBPJPY,london,2025-12-12T03:00:00.000000+0000,2025-12-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.092348,0.092348,3,basket_tp_pips,54
GBPUSD,london,2025-12-12T03:00:00.000000+0000,2025-12-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.01625,3,basket_tp_pips,214
NZDUSD,london,2025-12-12T03:00:00.000000+0000,2025-12-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.325,0.01625,3,basket_tp_pips,131
EURJPY,new_york,2025-12-12T13:00:00.000000+0000,2025-12-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.18,0.18,3,basket_tp_pips,56
GBPJPY,new_york,2025-12-12T13:00:00.000000+0000,2025-12-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0225,0.0225,3,basket_tp_pips,7
GBPUSD,new_york,2025-12-12T13:00:00.000000+0000,2025-12-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.39,0.39,3,basket_tp_pips,25
NZDUSD,new_york,2025-12-12T13:00:00.000000+0000,2025-12-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.325,0.325,3,basket_tp_pips,110
EURJPY,asia,2025-12-12T23:00:00.000000+0000,2025-12-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-12-12T23:00:00.000000+0000,2025-12-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-12-12T23:00:00.000000+0000,2025-12-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-12-12T23:00:00.000000+0000,2025-12-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-12-13T03:00:00.000000+0000,2025-12-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-12-13T03:00:00.000000+0000,2025-12-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-12-13T03:00:00.000000+0000,2025-12-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-12-13T03:00:00.000000+0000,2025-12-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-12-13T13:00:00.000000+0000,2025-12-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-12-13T13:00:00.000000+0000,2025-12-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-12-13T13:00:00.000000+0000,2025-12-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
